bootstrap_iteration,mean_dice,mean_iou,mean_precision,mean_recall,mean_specificity,detection_rate
388,0.4126653770276416,0.32414452816051237,0.41398795851399234,0.5128724835191283,0.9997956274080163,0.6916742909423604
389,0.4462957592137788,0.35199285671734626,0.45477440656048446,0.5359473855222902,0.9998145234598645,0.7423255813953489
390,0.4394164785078443,0.3449449275152416,0.4391314808009104,0.5468657777282885,0.9998134653026387,0.7228041901692184
391,0.47869079304686246,0.3822627151081857,0.46792320543959026,0.5951286161194428,0.9997988327194219,0.7570281124497992
392,0.4572333078622663,0.3587748412348371,0.4550173692703159,0.5636824455265763,0.9998018355513603,0.757380073800738
393,0.4549480889635835,0.36572626492762406,0.4366592503901806,0.568354878981053,0.9997938383723894,0.7096774193548387
394,0.4422824940899459,0.34871661261710346,0.43955649933306884,0.5361202078840754,0.9998064227793497,0.72445117335352
395,0.43629788794996394,0.34358448988576673,0.4402371519149984,0.5247158905420637,0.9998065216573331,0.7104795737122558
396,0.5120037198273304,0.4145789562241113,0.5011770755539099,0.6005041454356376,0.9997968656179841,0.7712585034013606
397,0.44000626181334773,0.352476692499292,0.4309194845637089,0.5457490953732281,0.9997996167888158,0.6967391304347826
398,0.4757946100720698,0.37712862721988744,0.4602494948625597,0.5994008759682372,0.9997936935911603,0.7622950819672131
399,0.43096718972993636,0.3384187251006,0.422526650478791,0.5432052442088228,0.9997993905288819,0.7060322854715378
400,0.4305190003322268,0.3404584314243636,0.42795083875920126,0.527500812508325,0.9997703542905677,0.6932270916334662
401,0.39587332318575846,0.3053609974082242,0.40083525217254534,0.4960285947995826,0.999796386952098,0.684964200477327
402,0.4741114222181723,0.37548956481048246,0.45982718459966676,0.6002456010055421,0.9997815612672657,0.7772020725388601
403,0.44511019147196296,0.3569691427109514,0.4397275219252724,0.5351058594257833,0.9997795050698985,0.6978484565014031
404,0.4283772047507966,0.33481942474821175,0.4258242606808348,0.5379177205060459,0.9997894960654297,0.715669014084507
405,0.4370888735120051,0.3393162922821458,0.43419220594836483,0.5404013867055567,0.9997600904688444,0.7290274684484038
406,0.45284153740838606,0.3606025523131522,0.4575429093522771,0.5445956042064213,0.999815707514299,0.7243460764587525
407,0.4383414653619269,0.34348294020305675,0.4391800485214881,0.5359656189855765,0.9997953454551768,0.7227059611520429
408,0.4876654258765931,0.3894434787838543,0.4684952973091753,0.6153313845728114,0.9997837296642756,0.7737520128824477
409,0.414678933580305,0.3231913512208007,0.4148877536209445,0.5232889641003775,0.9998000003496335,0.6995951417004048
410,0.424248869448585,0.3365374920670254,0.41336600685668334,0.5418522968543914,0.9998136719488783,0.6906820365033621
411,0.4274898715209583,0.34260606067279037,0.41719568662115386,0.5298140209295336,0.9997945555407343,0.6812993854258121
412,0.4366464598408079,0.33928292066583365,0.4298683224830707,0.5566748206782126,0.9997933130468762,0.7391304347826086
413,0.4630491193805916,0.36932311343219626,0.4413846260941971,0.585807833738612,0.9998149254624822,0.7325396825396825
414,0.4215467853672806,0.32578718669474677,0.41614186348869175,0.5523912018688284,0.9998012150745129,0.7401696222050886
415,0.44428145390131213,0.35121332339869793,0.43972677664272425,0.5422300454406184,0.9997778838970445,0.7308333333333333
416,0.47075989132378565,0.37902103243377355,0.46137154868706165,0.5825277622716468,0.9998229409788485,0.7296996662958843
417,0.44429243218853054,0.3488745218492956,0.4192266237677501,0.5743810737958349,0.9997848377428661,0.7230273752012882
418,0.4034042363881284,0.315645174696354,0.394726940382979,0.5172289327013756,0.9998012466517268,0.674562306900103
419,0.4483204316702971,0.35532786878631584,0.43170920436372323,0.5613231410268663,0.9998200323608618,0.7257240204429302
420,0.4063050825176147,0.3221206684852336,0.40924545957124525,0.5034713773917175,0.9997999131341588,0.6758064516129032
421,0.44461949014438007,0.344453754295302,0.4271965037202725,0.5859381729888177,0.9997857825837084,0.7559808612440191
422,0.4447634141056227,0.35017635571523725,0.4324694003007811,0.5644466932267094,0.9997857172746166,0.7260802469135802
423,0.4190563177330636,0.32885254526726737,0.4158452732689756,0.5289236251787269,0.9997989658008266,0.7074041034790366
424,0.4300044833495469,0.33300139190999745,0.42271278463838474,0.5488676497239439,0.9997726285026924,0.7179681576952237
425,0.43770916835439416,0.34895767106747155,0.42276458369175507,0.5467393811188654,0.9998207210407793,0.7012867647058824
426,0.4436382007263663,0.3549754063678107,0.4393977340864543,0.5380424741243497,0.9997971448539201,0.720680393912265
427,0.4460230449121372,0.35369457254840686,0.44043752158754335,0.5554215450633383,0.9997922287712393,0.7141659681475272
428,0.42446831860091616,0.3258293148091211,0.4088765507896645,0.5622598888013162,0.9997892454047841,0.7283437283437283
429,0.4435337840057774,0.3542139335297233,0.43992473703938056,0.5455730773140192,0.9998173810113045,0.7216748768472906
430,0.41219874714310734,0.32396537952262566,0.4218576720010256,0.49010345286508106,0.9998053845985685,0.6756521739130434
431,0.4534863446739854,0.35903734112356434,0.4701075805910673,0.5269743312575536,0.9997883617966089,0.7276341948310139
432,0.4378513768071288,0.34141611901066476,0.4374186212548599,0.5461908926166569,0.9997631675183698,0.7329246935201401
433,0.4297149275354653,0.335917619577279,0.4495977610048436,0.5120155340378326,0.9997739435656389,0.7250489236790607
434,0.4496409969152743,0.35503612760429115,0.4403683542242574,0.5646936606909864,0.999789149905422,0.7363265306122448
435,0.4336865526240578,0.3465150302170968,0.4315686137869312,0.5176414910884624,0.9997869522918797,0.69164265129683
436,0.4340383695518481,0.34115447539805444,0.4206332108672134,0.5512771848110721,0.9997974226688404,0.7076923076923077
437,0.472826932849336,0.3768650781852517,0.4645520857591957,0.5837106883941479,0.9997936742708737,0.7675521821631879
438,0.40021023970220193,0.31557994863618705,0.39675034381328433,0.5324095251721773,0.9997715775182121,0.6999068033550793
439,0.41693154250520564,0.3256817571888833,0.41756577344369583,0.5175121689678078,0.9998125296914729,0.7087872185911401
440,0.5071238659195229,0.4112181619369758,0.501840277822734,0.5947205230436653,0.9997667554245999,0.7683333333333333
441,0.4093732003508036,0.31087835358249344,0.400409372399938,0.5271088825336094,0.9997852239617542,0.720112517580872
442,0.45818912606542744,0.3636453706220894,0.42633763837376015,0.5913352926369196,0.9998214459634309,0.7288930581613509
443,0.4518850029929494,0.35361111725505323,0.4509859108588231,0.5500359573177296,0.9997822559175313,0.7505112474437627
444,0.4282825545389707,0.33684085435833505,0.40939755801061173,0.5379075817231138,0.9998071425812383,0.6920502092050209
445,0.4972359406663228,0.39837841947999314,0.4833140064913214,0.5950021723529884,0.9997956089885313,0.7708333333333334
446,0.47267229113335535,0.37391546337316134,0.45925656412311544,0.5899136393321316,0.9997967872802647,0.7522851919561243
447,0.4739346352992054,0.37995505283052433,0.44732140382424285,0.6058460111086225,0.9997878627173566,0.7480314960629921
448,0.4126586759814782,0.327865626611959,0.4018217963089365,0.5088495144655839,0.9998113697251327,0.6666666666666666
449,0.4728234396507694,0.37942867449836826,0.4531477679188178,0.603683654876095,0.9998086770568887,0.752548656163114
450,0.4762650874014936,0.3780659412800329,0.4544279650057771,0.60128918069631,0.9997889135745207,0.7554655870445344
451,0.45194759378785526,0.3640597102307625,0.4695717960394476,0.5236523824220995,0.9998278424911169,0.7210526315789474
452,0.4305184561098711,0.3400221107583219,0.42730961492993763,0.5273705142931768,0.9997886447132646,0.7051597051597052
453,0.414729653333503,0.3228060584467401,0.41326201054421835,0.5160344137978765,0.999790718216555,0.6974358974358974
454,0.3868110465997529,0.3014878352289729,0.38431627268598506,0.4904674244054648,0.999808904032765,0.6658653846153846
455,0.4107728126844385,0.31885242449479556,0.4204089620413272,0.49658742863772604,0.9997929478419181,0.6926263463131731
456,0.4479984800341448,0.3470747808316514,0.4342302319121509,0.5873627022027906,0.9997802274310562,0.7580174927113703
457,0.5086425436955718,0.41066952686900804,0.49600044536654697,0.610038178817037,0.9998262617892683,0.7631086142322098
458,0.48384210283473233,0.3887089431537896,0.4729673046037534,0.5952658664514958,0.9997805571774762,0.7566478646253022
459,0.4602708192451343,0.3655703295830502,0.47193714145965465,0.5385697066922067,0.9997944139504735,0.7312992125984252
460,0.4035474307660451,0.3129499012697081,0.3844697732581249,0.5395595263914251,0.9997989075068132,0.6945428773919207
461,0.42433226235797483,0.3332683204025235,0.41061203604919505,0.5388321666635156,0.9998045842138646,0.6948998178506375
462,0.46033941593019345,0.3658810370435167,0.4447131756099362,0.575993197062884,0.9998025750702457,0.740495867768595
463,0.3935470535871478,0.30802402626105463,0.40239560362128624,0.4795909630590159,0.9997991568542057,0.6708029197080292
464,0.4767927029080327,0.38030038443702163,0.4681514909037964,0.5853860176603806,0.9997891649182653,0.7550482879719052
465,0.43869617669861755,0.3419423814428816,0.4163597031348816,0.5617871842882134,0.9997773567327077,0.7314734088927637
466,0.44433874987938715,0.3469646291996969,0.43593668207938396,0.5599090010798748,0.9997857664740206,0.7504215851602024
467,0.4577594867985311,0.36139475148453354,0.45898312976976524,0.5615255134655316,0.9997949925199257,0.7425897035881436
468,0.42989240736935985,0.33626324291624343,0.4330485716857751,0.5254034323616577,0.9997951356577305,0.7137870855148342
469,0.48051738638577735,0.3827850790082705,0.460926258018072,0.599506844075496,0.9997921288197957,0.7520215633423181
470,0.4424044214555239,0.3479489630169359,0.4333888968914225,0.5547189395813215,0.9998310603653339,0.7171171171171171
471,0.42516528762872463,0.34058968362881414,0.40744865475475633,0.5264702171606511,0.9998146724006705,0.6597353497164461
472,0.42325537571577637,0.32869509076882597,0.4157350472233873,0.5474626207834711,0.9997859585598292,0.7193605683836589
473,0.45983844705695603,0.3663622556420862,0.43268294382389727,0.5851595612623948,0.9997788400701807,0.7255772646536413
474,0.4423823431582909,0.34532642447845036,0.45260032155585384,0.5456686969457059,0.99980633353993,0.74
475,0.4576985823854082,0.36445083974835757,0.4513981232724778,0.5661616472981685,0.9997962371176551,0.7205741626794259
476,0.497794840333118,0.4055150437006118,0.4942512909173504,0.5819589218493896,0.9998079041157438,0.7461300309597523
477,0.4690726534850505,0.3772848200539637,0.4759190497671408,0.5464326817215375,0.999815697925624,0.7258364312267658
478,0.41820929883360924,0.3250186555170142,0.4076198080010054,0.5317937607935692,0.999797046127565,0.7041116005873715
479,0.4078541474744985,0.31861739693243774,0.39839516738521763,0.5191804850247518,0.9998005081892186,0.6595330739299611
480,0.45437924644640765,0.36171087471965224,0.4408591267317833,0.5571352296542172,0.9997596705609005,0.7150395778364116
481,0.4188608479827433,0.32037245748725834,0.40704786204552246,0.5525747034682363,0.9997948792068138,0.7266754270696452
482,0.44900462170667377,0.3555850045007082,0.4385011953867423,0.5745698796924649,0.9997832466841409,0.7502304147465437
483,0.4504823777251768,0.3600885352666893,0.43639173170601664,0.5541218175493198,0.9997787196764212,0.7048138056312443
484,0.4156741182523488,0.32345855715650423,0.41645365712122273,0.5257825674922644,0.9998148064465902,0.6943986820428336
485,0.44006385705381873,0.3451719313166674,0.4279478753525478,0.5595588043928365,0.9998083267939316,0.7219298245614035
486,0.5018028989406047,0.4000714656759539,0.47697963618573325,0.6277695609548092,0.9997851661195695,0.7895716945996276
487,0.4829712073486952,0.3847712299605159,0.4629026825152362,0.6057653151143273,0.9998099462107182,0.7720588235294118
488,0.45248500967747074,0.36131879589082744,0.4462558514128859,0.5519353160063075,0.9997974555789125,0.7144128113879004
489,0.42861012315630065,0.3319136203215381,0.41692295752953007,0.547070285081583,0.9997688456635805,0.7253731343283583
490,0.4750914092719065,0.3766691116047821,0.4586203795786044,0.6009825859437633,0.9997892598795701,0.7802013422818792
491,0.44885775939937334,0.35449617660912763,0.4399580087900238,0.5643523949277583,0.999816817171256,0.7222222222222222
492,0.42985790392687073,0.33681142842677686,0.4389034738799329,0.5194671119203804,0.999766986565623,0.7116912599318955
493,0.43362713710592954,0.3445900192211215,0.40841904327090583,0.5558173837390259,0.9997917004744991,0.6882051282051282
494,0.4600652242748515,0.36395505896671887,0.4446486378922755,0.5784299925846019,0.999756330558933,0.7506775067750677
495,0.4788233256237759,0.3781901428862935,0.4811058841724851,0.5908432180290137,0.9997770931519934,0.7724268177525968
496,0.4248263011945804,0.33115306625474256,0.4027680372472628,0.5627329495060093,0.999795157600671,0.710676446617767
497,0.4462186233372047,0.3516054521282603,0.4381122576951782,0.5534453754861346,0.9997809638702508,0.7423103212576897
498,0.4971174868913824,0.39670660178563555,0.46862221101860824,0.6224044264079525,0.9997842068551069,0.7736670293797606
499,0.4246719985752896,0.33236285904163204,0.4258646581975239,0.5254337693212809,0.9997869270587366,0.7162872154115587
500,0.40992998157842747,0.3273485130404462,0.40848997562895806,0.5093732662476061,0.999796138673118,0.6779342723004694
501,0.5206844339184512,0.4224868224920366,0.5087392472465813,0.6216063107362189,0.9997884474798063,0.7892888498683055
502,0.43145096742246297,0.32715951415531835,0.3995420345543688,0.6034230753152142,0.9997813338085613,0.7697095435684648
503,0.43215488419994635,0.33761277165842846,0.4245215040593257,0.5538954392374635,0.9998009534310291,0.7311151079136691
504,0.4323505006766322,0.3385413036686454,0.4332970365275274,0.5389829473476844,0.9997993354988406,0.7209631728045326
505,0.4965959935613063,0.40220032010995727,0.4934927188306605,0.5954409313714418,0.9997878316343449,0.7692307692307693
506,0.43425880081743506,0.33970991827357744,0.41584921246439127,0.5625037369438811,0.999784988298504,0.7195421095666394
507,0.46861280797849003,0.3792369413051832,0.45714771685842603,0.55759630998117,0.9998028198887245,0.7222844344904815
508,0.4422739212689795,0.35083401774405176,0.4309323821536322,0.5474903378670113,0.9997830893092738,0.7110741049125728
509,0.44525008809978983,0.3476537780775431,0.44671049323288,0.54777011866547,0.9997757997471745,0.728
510,0.4522430833146572,0.35978210194165444,0.4501436818717218,0.5545361433229623,0.9998050687221886,0.7345622119815668
511,0.4616146168249903,0.3685502675985744,0.4502587283495884,0.5659088748384794,0.999801167249883,0.7388535031847133
512,0.5120399585980434,0.42163407964144345,0.5013380760831248,0.6087195351237619,0.9998295481070008,0.7631840796019901
513,0.4438833910549503,0.3529254890504895,0.43290005252267993,0.5567616767838786,0.9997884119101802,0.7145328719723183
514,0.4189565427746676,0.32911190560770703,0.40640542131645674,0.5310662530719908,0.9997800615261428,0.683375104427736
515,0.39903771810740146,0.30975058410542905,0.39994368865811675,0.4956349549594585,0.9997851793790283,0.6706706706706707
516,0.46148758898114006,0.3642954796807739,0.4601561984406767,0.5548828112586389,0.9997730337877028,0.731647634584013
517,0.4964653269839082,0.4073239330385,0.4818588492562568,0.5872020685921449,0.9998206558397658,0.7263249348392702
518,0.44864769059445375,0.3539691565235628,0.4448117492048672,0.5441010633849145,0.9997999239852983,0.7174929840972872
519,0.4706218154785745,0.3818455622657454,0.47367825960842225,0.5428815568084039,0.9998082369292313,0.7142857142857143
520,0.4308014125243801,0.33660834843822607,0.41992485679138664,0.5495311884869873,0.9998020867314724,0.7226813590449954
521,0.3953149938856786,0.30855105703343644,0.39688376500029754,0.48934074668943045,0.9997696504734426,0.6756985605419137
522,0.4540443149593898,0.35976849394218674,0.4544473572077658,0.5463717586236589,0.9997747381260873,0.7287671232876712
523,0.4092767922096809,0.31426353965405057,0.4262930591868197,0.5200094330125418,0.9997996763411167,0.7255909558067831
524,0.44170736228886187,0.35053972188239135,0.4327687084976573,0.5517110897179394,0.9997835097935486,0.7086538461538462
525,0.4078802385531158,0.31365031812132943,0.41261690478337704,0.5089323570099051,0.9997662473515336,0.7002561912894961
526,0.43675154688971035,0.3422454407924215,0.4247188121605572,0.5530974104033572,0.9997861640983624,0.7221269296740995
527,0.45745567209053345,0.35670027736786025,0.43619586774887625,0.6009301948292934,0.9997719864343257,0.7592433361994841
528,0.4449271521253591,0.34887466619072793,0.43362325412630337,0.5639115844071882,0.9998015303318782,0.7305171158048069
529,0.4246047095677305,0.3338605071394221,0.4054070518590407,0.550981758829355,0.9997693344761945,0.7034840622683469
530,0.4104860516738713,0.3260223860734673,0.40170728220327145,0.5072625056891941,0.9997703337668213,0.6658206429780034
531,0.4458915505702995,0.35012677133998615,0.4428436328173126,0.5427600580802192,0.9997693375114275,0.7231740306582507
532,0.4457696424587515,0.3571731585150156,0.4367680987969748,0.5421803580660021,0.9997914383718909,0.7039777983348752
533,0.44050552199147064,0.34686010418229785,0.4376715998998683,0.5346476045364377,0.9997634213471488,0.7186274509803922
534,0.46711010640002454,0.37155845375990315,0.4483276722242001,0.5930064386473655,0.9997890468882517,0.7449718423169751
535,0.43114845987949907,0.3393510071281908,0.4375984602980179,0.5184118580503645,0.9997957125731609,0.7104795737122558
536,0.4342860048543924,0.3388885459179795,0.4255563009314083,0.5611383667364378,0.9997952929754861,0.7402376910016978
537,0.42775021705653704,0.3345662665232578,0.4100540211539151,0.5490272684588157,0.9998011280410507,0.7079566003616636
538,0.49954453901901974,0.4067143461973966,0.47911935016313395,0.601531398971508,0.9998024324047028,0.75
539,0.4320993566290813,0.34301979077301403,0.44294494763739384,0.4955129753302684,0.9997964855981178,0.6828231292517006
540,0.4575046180815836,0.36693715435894353,0.45332245751051453,0.5502457020630679,0.9997995970930884,0.7158415841584158
541,0.43351445291787205,0.3447389510062155,0.44658151283931047,0.5235274228775133,0.999812038293548,0.707177033492823
542,0.5063874099270207,0.4074492911840572,0.5010283295102268,0.6134260822406363,0.9997948074739432,0.7944038929440389
543,0.46955861432597035,0.3760488931514984,0.4562498291318167,0.5679488320621153,0.9997891483762168,0.7245119305856833
544,0.44179655958073166,0.35494852851174435,0.4277260024184484,0.5310502790890907,0.9998222012546236,0.6769865841073271
545,0.41770415973944036,0.32650923933623444,0.4247740150377462,0.5162604789884612,0.999804903109729,0.6948051948051948
546,0.4537515662517472,0.3579280222482918,0.4300378095188716,0.5826484744756891,0.999800406388304,0.7335689045936395
547,0.46690235702353156,0.3748840503155983,0.4793391875278779,0.5478546650447621,0.9997817656828234,0.7228103946102021
548,0.49931508908255234,0.40057562673279695,0.47983627484383184,0.6169606920664076,0.9997778053852335,0.7894736842105263
549,0.45798124262312945,0.36446528945873463,0.4415140430932556,0.5690809898939915,0.9997790910281699,0.7239150507848569
550,0.4095459620894383,0.3212974820673528,0.3942584208757033,0.5467914404941988,0.9997801982655277,0.7050538525269263
551,0.43910243948407207,0.3509428784506981,0.4428077712629208,0.5226366274881031,0.9997923418918926,0.6919518963922294
552,0.4085371981115926,0.32331077870336916,0.39865806155242706,0.5109317346539727,0.9997862940546263,0.6684684684684684
553,0.45426601580538045,0.3577523952073438,0.43270797455641236,0.5807839586935438,0.9997685270236466,0.7292659675881792
554,0.42137994463084927,0.32973492967838014,0.4095385592721287,0.5452869325748166,0.9998080097615692,0.7008547008547008
555,0.40562804717593065,0.32373574224926327,0.4031016086508591,0.48113823395682676,0.9997967565316249,0.6382978723404256
556,0.44830354985439075,0.3581648561346389,0.4479101167996018,0.5456122766564685,0.9998076769947889,0.7220822837951302
557,0.4015557198878726,0.315045819847976,0.40414829833196075,0.4898143473176532,0.9997977989354356,0.6606724003127443
558,0.4794570976827442,0.38837045239606105,0.47966112171137665,0.5596450425855872,0.9997939400488325,0.7336860670194003
559,0.4102389750801964,0.317093100215764,0.40182835904162684,0.52379478982045,0.9997984437163461,0.7071600965406275
560,0.44230809646340685,0.3510818423869403,0.4387104883892138,0.5414294358467237,0.999797596137045,0.7245564892623716
561,0.4650857959436937,0.3692273905650073,0.4442393943657839,0.58192151499125,0.9998009987127018,0.7458677685950413
562,0.4547275938567257,0.3645693744083227,0.43463113875958653,0.5698910197914298,0.9998092510778538,0.7141687141687142
563,0.4679206619736062,0.37142313459890003,0.4391309907685455,0.5938643673012389,0.9997799108097344,0.7492063492063492
564,0.4752707501230297,0.382889772048312,0.455002984674565,0.5897959108432042,0.9997802216707505,0.7438297872340426
565,0.4499886962957522,0.3589376246468012,0.4294132554034463,0.553439465397803,0.9997987627989658,0.7062043795620438
566,0.4097912355314494,0.3160366800296747,0.40325613502404073,0.5399322467267017,0.9997856549832377,0.70376055257099
567,0.43117341355910926,0.3425221825377497,0.415136535269688,0.55231089515221,0.9997908117370952,0.7222707423580786
568,0.46882616675024746,0.3742039796519895,0.47347404075303684,0.5566717708437138,0.9998023459900802,0.7403846153846154
569,0.4478471476504163,0.3523141672198486,0.4348750440662312,0.5622023224270112,0.9997653126220252,0.7277580071174378
570,0.4666803223938198,0.36906510299250544,0.4589075904479153,0.583104554451582,0.9997727278618201,0.7676669893514037
571,0.44597000166833783,0.3544186562715779,0.4516189343011018,0.5309703854549822,0.9997783484609564,0.7096188747731398
572,0.44043995555923937,0.3457907191643262,0.4341532276850056,0.544608644857321,0.9997860393127286,0.7387190684133915
573,0.4531092926768886,0.35808148676814416,0.4505370890230361,0.5532822213081957,0.9997805516404532,0.7330396475770925
574,0.4536511862282805,0.35730910674772814,0.44825289831608817,0.5586408240909069,0.9997818855310593,0.7419100236779794
575,0.4178914416201433,0.32885587340213956,0.40112733147335217,0.5306399647725583,0.9998092307868315,0.6827586206896552
576,0.4445097708422366,0.35145151115251694,0.43733534455564416,0.5529317678737725,0.9997960136817841,0.7278260869565217
577,0.4007405205599815,0.30853177406723065,0.4023476306528287,0.5026420709655699,0.9997884436907561,0.6774193548387096
578,0.46199910305080394,0.36790260188104673,0.45213068922278693,0.5670658507487852,0.9997804067554025,0.7302325581395349
579,0.41865865704624583,0.33105660834824646,0.4066537559819115,0.5228995387131115,0.9998134515133179,0.6849087893864013
580,0.4242679407027118,0.3355768075565458,0.4180456426895223,0.5353374877841002,0.9998039787126412,0.7017543859649122
581,0.4388084177877353,0.3465905407724628,0.4301411731046098,0.5534853721295081,0.9997630857421208,0.7287037037037037
582,0.42631590318784146,0.34163492751144947,0.4245100831550854,0.5122634165207923,0.9997867738478193,0.6779324055666004
583,0.4886938706787621,0.39140903490095125,0.48531811104862044,0.5971311701840553,0.999767959464726,0.7772337821297429
584,0.4334391358636365,0.3411759632956604,0.42992864355809135,0.55214204121454,0.9997537487502961,0.7430962343096235
585,0.4519775174450257,0.35931915580905976,0.4474448284277224,0.5508243683699672,0.9997984129679078,0.7327746741154563
586,0.41864859585590475,0.32790055057131734,0.40526932891837286,0.5351694947680677,0.9997754520585089,0.6922492401215805
587,0.40547736871151785,0.31417847984074004,0.426142222120328,0.49078376750352576,0.9997702212676702,0.6996497373029772
588,0.4208517216911751,0.33240073932069647,0.41508491062377345,0.520219525096944,0.9998193744882252,0.6882352941176471
589,0.4313780078293173,0.33797465828575407,0.42437410557485217,0.5485846015276137,0.9997788316442273,0.7228826151560178
590,0.47148828953647653,0.377476045077632,0.4459855541790308,0.5925343355603829,0.9997945879547898,0.7357954545454546
591,0.4353426928332099,0.3473167549581307,0.4284472620083097,0.5350618243562318,0.9998054951411816,0.6969424460431655
592,0.4144000462771569,0.3206044979225308,0.42336979434620986,0.5141297660080162,0.9998103548214041,0.7022058823529411
593,0.3974248881135761,0.3104742000865171,0.3978637591116139,0.4999475864211648,0.9997927934662314,0.6660137120470128
594,0.4289600112363994,0.33217510333272093,0.4078090712309094,0.5733196806489241,0.9997720202696909,0.7290049400141143
595,0.4612838948864073,0.37294740399819065,0.4657882676102955,0.5363590440030542,0.9997989753011759,0.7312992125984252
596,0.42636412347018154,0.3338359706977711,0.43120337204783776,0.5208349080086424,0.9997951324738641,0.7124895222129086
597,0.4640172102501109,0.3710386077121239,0.4563793168233642,0.5680120058605379,0.9997754119808475,0.7252641690682037
598,0.46044859033120744,0.36397137966091203,0.45088668869956816,0.571322910649592,0.9997762989415192,0.7462121212121212
599,0.44521979761035085,0.3524145880945609,0.4336292878345395,0.5514226382564189,0.9997959232008287,0.7243460764587525
600,0.473154155259063,0.3796551624322267,0.46231609316349004,0.5741539995563668,0.999811196570421,0.7278314310798947
601,0.4620933235365437,0.3704271188205133,0.44371191135808585,0.59116570866715,0.999791550133684,0.7417530631479736
602,0.4687788168596809,0.37044887638727675,0.47470928119070327,0.5760009292601356,0.9997707449098118,0.7757633587786259
603,0.4753991996472488,0.38576495279254647,0.48618710490009964,0.5501741183425851,0.9998201284318883,0.7422790202342918
604,0.535374759740034,0.42810238768309455,0.5053352771467352,0.6769664332899433,0.9997895507917346,0.8313492063492064
605,0.4453046609362119,0.35310829213842315,0.4317814118886207,0.5710685619749075,0.9997849556607135,0.7320034692107545
606,0.4439153148469698,0.3449232166113616,0.433459950463698,0.5808460613117129,0.9997691075358129,0.7554806070826307
607,0.4358297638987038,0.344737087288623,0.43182241147406863,0.5262652146848451,0.9998150879834299,0.6944770857814336
608,0.41880965097542977,0.32527429529303503,0.40704113221982907,0.543108710591143,0.99981647726635,0.7107438016528925
609,0.46275334860284645,0.3625737306816009,0.45655751581574855,0.5786727757874273,0.9997712713225606,0.7621905476369092
610,0.4075813645938758,0.3143309025056937,0.4070767715156011,0.5176795348342145,0.9998036972214835,0.7163420829805249
611,0.43276016841758513,0.3450188745082085,0.42334868809947196,0.5367792109865845,0.9997948382593123,0.6882022471910112
612,0.46421729884514557,0.3673514323496272,0.46192663749959567,0.5689638510560611,0.9997639555157465,0.7461389961389961
613,0.45470944593630563,0.3513021230497568,0.42345043333584753,0.6249624658266624,0.9997922656883267,0.7833461835003855
614,0.40573810747130257,0.31682818233128274,0.40264420345214225,0.5111392317456634,0.9997932271076321,0.6918789808917197
615,0.41211804733919766,0.3278944715128382,0.4172660023171441,0.5001795270589318,0.9997891841765651,0.6780973451327433
616,0.45313769296193573,0.3560631143012329,0.44999298817018724,0.5493425700199139,0.9997772861772619,0.7377472055030094
617,0.4437571006008123,0.3544852435362306,0.4389254325891625,0.5458244510317684,0.9998163379423204,0.7092130518234165
618,0.4370721284142548,0.34920898790920063,0.43033552354678567,0.539266978338292,0.9998186296105571,0.6829015544041451
619,0.48232209074039895,0.38654275180297887,0.4761526780519339,0.5822968549035411,0.9997648517624721,0.7589833479404031
620,0.4577679252293423,0.35816756074650963,0.4449282046116317,0.5745174627644143,0.9997944479525326,0.7569060773480663
621,0.3804412540410029,0.2900146782673272,0.39026744596988505,0.4825963162679334,0.9997491215856417,0.6867239732569246
622,0.4415192687608384,0.3447282758242006,0.4377570529209453,0.5599519950408565,0.999797225774949,0.7521047708138447
623,0.45052738798554753,0.35507234777903046,0.4169295088866911,0.5930953541764636,0.9998001443118245,0.728405315614618
624,0.4080276226239,0.3197854647382388,0.40262269864787437,0.5075155787003327,0.9997960993636332,0.6721311475409836
625,0.45433079072747823,0.3650479603402419,0.43281889122337347,0.5724058673423059,0.9998070589113627,0.7104779411764706
626,0.4136418524172822,0.32214493542809347,0.39122148592402894,0.5482148295092993,0.999781782528036,0.7122370936902486
627,0.4981183248354507,0.4027386172346316,0.48193726518179475,0.6094152857753493,0.9997866841547925,0.7703549060542797
628,0.4249729369549822,0.33920731357573575,0.4089820910071612,0.5194567592456872,0.9997915680220755,0.6735159817351598
629,0.4279662809371601,0.3292005374387728,0.41369294363920806,0.5610297124435307,0.9998040736542704,0.738831615120275
630,0.44367518857084176,0.3542397621623671,0.43495978668421836,0.5461570612525849,0.9997964533854005,0.7107718405428329
631,0.4719394608254925,0.3849845874588063,0.46110736222455395,0.5607691543416754,0.9998016798961061,0.7166998011928429
632,0.4438933251295346,0.3524656105098651,0.4332660467279656,0.5465302431898837,0.9997879532255249,0.7024608501118568
633,0.4347725919696424,0.34248451748801856,0.42791995463641996,0.5345383233800031,0.9998078322847231,0.710431654676259
634,0.418636862740787,0.33012587129173243,0.4141983125673194,0.5202940927425624,0.9998033197506507,0.6931937172774869
635,0.49088604664878144,0.3986515919354945,0.48714144670343695,0.5795131903581091,0.9997973877830517,0.7495652173913043
636,0.4073419937382808,0.31952169879919906,0.40749838234359737,0.49815870588372535,0.9998186957414308,0.673394495412844
637,0.4396592464845727,0.34342865714520826,0.4442783678183566,0.5365198665190516,0.9998067110225402,0.7376518218623481
638,0.42343642191657166,0.33440012134482705,0.42804826217810527,0.5198791047958546,0.9997822336780501,0.6987115956392468
